query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
5sem__1__1.A__1.G,0.75,1,23.52941176470588,0,,23.52941176470588,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sen__1__1.A__1.G,1.0,1,28.57142857142857,0,,28.57142857142857,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5seo__1__1.A__1.G,1.0,1,36.666666666666664,0,,36.666666666666664,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sex__1__1.A__1.G,1.0,1,26.5625,0,,26.5625,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sez__1__1.A__1.G,0.75,1,30.555555555555557,0,,30.555555555555557,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sf0__1__1.A__1.G,1.0,1,22.82608695652174,0,,22.82608695652174,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sf1__1__1.A__1.E,0.75,1,19.736842105263158,0,,19.736842105263158,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sf4__1__1.A__1.G,0.5,1,22.54901960784314,0,,22.54901960784314,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sf7__1__1.A__1.G,1.0,1,48.38709677419355,0,,48.38709677419355,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sfc__1__1.A__1.G,0.25,1,22.666666666666664,0,,22.666666666666664,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5sfd__1__1.A__1.G,0.5,1,66.66666666666666,8,63.69047619047618,63.69047619047618,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
5sfg__1__1.A__1.G,0.25,1,21.11111111111111,0,,21.11111111111111,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5sfh__1__1.A__1.G,0.5,1,43.93939393939394,0,,43.93939393939394,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sfl__1__1.A__1.G,0.5,1,22.105263157894736,0,,22.105263157894736,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sfn__1__1.A__1.G,1.0,1,22.89156626506024,0,,22.89156626506024,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sfo__1__1.A__1.G,1.0,1,21.50537634408602,0,,21.50537634408602,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sfp__1__1.A__1.G,0.75,1,26.027397260273972,0,,26.027397260273972,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sfr__1__1.A__1.G,0.25,1,21.782178217821784,0,,21.782178217821784,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5sfx__1__1.A__1.G,0.5,1,24.175824175824175,0,,24.175824175824175,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sfy__1__1.A__1.G,0.5,1,27.631578947368425,0,,27.631578947368425,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sg0__1__1.A__1.G,1.0,1,26.666666666666668,0,,26.666666666666668,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sg5__1__1.A__1.G,0.25,1,38.095238095238095,0,,38.095238095238095,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5sg6__1__1.A__1.G,0.5,1,67.9245283018868,8,64.8713550600343,64.8713550600343,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
5sg9__1__1.A__1.G,0.0,1,31.25,0,,31.25,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5sgh__1__1.A__1.G,1.0,1,34.44444444444444,0,,34.44444444444444,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sgk__1__1.A__1.G,1.0,1,24.175824175824175,0,,24.175824175824175,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sgl__1__1.A__1.G,0.0,1,27.77777777777778,0,,27.77777777777778,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5sgm__1__1.A__1.D,1.0,1,21.11111111111111,0,,21.11111111111111,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sgp__1__1.A__1.H,1.0,1,23.52941176470588,0,,23.52941176470588,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sgr__1__1.A__1.G,0.75,1,31.88405797101449,0,,31.88405797101449,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sgs__1__1.A__1.G,1.0,1,32.3943661971831,0,,32.3943661971831,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sgt__1__1.A__1.G,0.25,1,76.27118644067797,1,76.27118644067797,76.27118644067797,Low density,Ligand chemistry,morgan_tanimoto,50,25.0
5sgw__1__1.A__1.G,1.0,1,35.0,0,,35.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sgx__1__1.A__1.G,0.75,1,53.84615384615385,4,53.84615384615385,53.84615384615385,Low density,Ligand chemistry,morgan_tanimoto,50,75.0
5sgz__1__1.A__1.G,1.0,1,40.32258064516129,0,,40.32258064516129,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sh0__1__1.A__1.G,0.0,1,23.076923076923077,0,,23.076923076923077,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5sh1__1__1.A__1.G,0.0,1,30.18867924528302,0,,30.18867924528302,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5sh2__1__1.A__1.G,1.0,1,25.263157894736842,0,,25.263157894736842,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sh6__1__1.A__1.G,0.5,1,28.749999999999996,0,,28.749999999999996,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sh8__1__1.A__1.E,0.25,1,22.22222222222222,0,,22.22222222222222,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5shc__1__1.A__1.G,1.0,1,24.390243902439025,0,,24.390243902439025,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5shf__1__1.A__1.G,1.0,1,27.027027027027028,0,,27.027027027027028,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5shg__1__1.A__1.G,1.0,1,51.78571428571429,2,51.78571428571429,51.78571428571429,Low density,Ligand chemistry,morgan_tanimoto,50,100.0
5shh__1__1.A__1.G,0.75,1,20.0,0,,20.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5shi__1__1.A__1.E,0.5,1,23.18840579710145,0,,23.18840579710145,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5shp__1__1.A__1.G,0.75,1,22.58064516129032,0,,22.58064516129032,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5shu__1__1.A__1.G,1.0,1,19.444444444444446,0,,19.444444444444446,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5shx__1__1.A__1.G,0.5,1,27.500000000000004,0,,27.500000000000004,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5si3__1__1.A__1.E,0.5,1,26.027397260273972,0,,26.027397260273972,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5si6__1__1.A__1.G,1.0,1,21.978021978021978,0,,21.978021978021978,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5si7__1__1.A__1.G,0.75,1,30.76923076923077,0,,30.76923076923077,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5si8__1__1.A__1.G,0.75,1,24.742268041237114,0,,24.742268041237114,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5si9__1__1.A__1.G,0.75,1,25.31645569620253,0,,25.31645569620253,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sie__1__1.A__1.G,0.75,1,20.0,0,,20.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sif__1__1.A__1.I,0.5,1,50.0,4,50.0,50.0,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
5sig__1__1.A__1.G,0.0,1,40.67796610169492,0,,40.67796610169492,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5sih__1__1.A__1.H,0.0,1,21.052631578947366,0,,21.052631578947366,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5sio__1__1.A__1.H,1.0,1,25.0,0,,25.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sip__1__1.A__1.G,0.5,1,23.75,0,,23.75,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5siq__1__1.A__1.H,0.25,1,32.432432432432435,0,,32.432432432432435,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5sir__1__1.A__1.G,1.0,1,25.0,0,,25.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5siy__1__1.A__1.G,0.75,1,49.36708860759494,0,,49.36708860759494,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5siz__1__1.A__1.G,0.0,1,23.076923076923077,0,,23.076923076923077,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5sj1__1__1.A__1.G,0.5,1,16.176470588235293,0,,16.176470588235293,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sj7__1__1.A__1.G,0.5,1,18.181818181818183,0,,18.181818181818183,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sj8__1__1.A__1.G,1.0,1,76.08695652173914,3,76.08695652173914,76.08695652173914,Low density,Ligand chemistry,morgan_tanimoto,50,100.0
5sjb__1__1.A__1.G,0.5,1,26.923076923076923,0,,26.923076923076923,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sjc__1__1.A__1.F,0.75,1,24.0,0,,24.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sjf__1__1.A__1.H,0.0,1,73.33333333333333,8,63.93939393939394,63.93939393939394,Low density,Ligand chemistry,morgan_tanimoto,50,0.0
5sjg__1__1.A__1.G,0.75,1,45.45454545454545,0,,45.45454545454545,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sjl__1__1.A__1.G,0.25,1,20.87912087912088,0,,20.87912087912088,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5sjo__1__1.A__1.H,0.75,1,74.13793103448276,8,64.41271551724138,64.41271551724138,Low density,Ligand chemistry,morgan_tanimoto,50,75.0
5sjt__1__1.A__1.H,1.0,1,24.358974358974358,0,,24.358974358974358,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sju__1__1.A__1.G,0.5,1,19.78021978021978,0,,19.78021978021978,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5sjv__1__1.A__1.G,1.0,1,28.333333333333332,0,,28.333333333333332,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sjw__1__1.A__1.I,0.75,1,25.0,0,,25.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sk0__1__1.A__1.G,0.25,1,26.82926829268293,0,,26.82926829268293,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5sk4__1__1.A__1.G,1.0,1,69.64285714285714,8,59.82142857142857,59.82142857142857,Low density,Ligand chemistry,morgan_tanimoto,50,100.0
5sk5__1__1.A__1.H,1.0,1,24.46808510638298,0,,24.46808510638298,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sk6__1__1.A__1.G,1.0,1,22.641509433962266,0,,22.641509433962266,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5sk9__1__1.A__1.G,1.0,1,29.82456140350877,0,,29.82456140350877,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5skd__1__1.A__1.G,0.5,1,74.13793103448276,8,64.41271551724138,64.41271551724138,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
5skf__1__1.A__1.I,0.25,1,45.714285714285715,0,,45.714285714285715,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
5skg__1__1.A__1.G,0.75,1,25.301204819277107,0,,25.301204819277107,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5skh__1__1.A__1.H,1.0,1,83.01886792452831,12,64.6786056923569,64.6786056923569,Low density,Ligand chemistry,morgan_tanimoto,50,100.0
5ski__1__1.A__1.G,0.75,1,37.68115942028986,0,,37.68115942028986,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5skl__1__1.A__1.G,1.0,1,22.58064516129032,0,,22.58064516129032,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
5skm__1__1.A__1.G,0.75,1,27.472527472527474,0,,27.472527472527474,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5sko__1__1.A__1.G,0.5,1,25.0,0,,25.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
5skr__1__1.A__1.G,0.75,1,31.506849315068493,0,,31.506849315068493,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
5skt__1__1.A__1.G,0.0,1,29.577464788732392,0,,29.577464788732392,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5sku__1__1.A__1.G,0.0,1,22.340425531914892,0,,22.340425531914892,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5slg__1__1.A__1.G,0.0,1,10.843373493975903,0,,10.843373493975903,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
5umb__1__1.A__1.E_1.F_1.G,1.0,1,100.0,199,93.90143566177065,93.90143566177065,High density,Ligand chemistry,morgan_tanimoto,50,100.0
6x4j__1__1.A_2.A__2.B_2.C_2.D_2.E,1.0,2,100.0,20,87.31587057010786,87.31587057010786,High density,Ligand chemistry,morgan_tanimoto,50,100.0
6x4k__1__1.A_2.A__1.B_1.C_1.D_1.E,1.0,2,100.0,16,90.5084745762712,90.5084745762712,Low density,Ligand chemistry,morgan_tanimoto,50,100.0
6x4l__1__1.A_2.A__2.B_2.C_2.D_2.E,1.0,2,100.0,20,86.43523002421308,86.43523002421308,High density,Ligand chemistry,morgan_tanimoto,50,100.0
6xqr__1__1.B__1.E,0.0,1,30.303030303030305,0,,30.303030303030305,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
6z48__1__1.B__1.J,1.0,1,30.107526881720432,0,,30.107526881720432,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
6zfz__1__1.A__1.B,0.75,1,29.333333333333332,0,,29.333333333333332,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
6zg4__1__1.A__1.B,0.25,1,23.376623376623375,0,,23.376623376623375,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
6zg9__1__1.A__1.B,1.0,1,17.80821917808219,0,,17.80821917808219,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
6zk2__1__1.A_1.B__1.E_1.F,0.5,1,39.58333333333333,0,,39.58333333333333,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
6zk5__1__1.A_1.B__1.F_1.G,1.0,1,39.58333333333333,0,,39.58333333333333,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
6zx1__1__1.A_2.A__1.B,1.0,1,100.0,334,66.41953848728478,66.41953848728478,High density,Ligand chemistry,morgan_tanimoto,50,100.0
7a4q__1__1.A__1.B,1.0,1,26.582278481012654,0,,26.582278481012654,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7ab9__1__1.A__1.G_1.P,0.5,1,100.0,9,70.31063321385902,70.31063321385902,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
7abe__1__1.A__1.G_1.W,1.0,1,100.0,10,69.58476469766792,69.58476469766792,Low density,Ligand chemistry,morgan_tanimoto,50,100.0
7abj__1__1.A__1.T,1.0,1,100.0,4,68.44155844155844,68.44155844155844,Low density,Ligand chemistry,morgan_tanimoto,50,100.0
7afz__1__2.A__2.B_2.C_2.D,0.75,1,16.666666666666664,0,,16.666666666666664,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
7ait__1__1.A__1.C,0.25,1,46.464646464646464,0,,46.464646464646464,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
7aiu__1__1.A__1.H,0.0,1,48.95833333333333,0,,48.95833333333333,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7an8__1__1.B__1.E,0.75,1,45.45454545454545,0,,45.45454545454545,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
7ana__1__1.A__1.C,0.25,1,100.0,43,74.06843527575838,74.06843527575838,High density,Ligand chemistry,morgan_tanimoto,50,25.0
7au4__1__1.A_2.A__2.D,1.0,1,20.634920634920633,0,,20.634920634920633,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7ay9__1__1.A__1.I,0.75,1,57.3170731707317,6,57.3170731707317,57.3170731707317,Low density,Ligand chemistry,morgan_tanimoto,50,75.0
7aya__1__1.A__1.H_1.N_1.U,1.0,1,100.0,16,65.3210461893278,65.3210461893278,Low density,Ligand chemistry,morgan_tanimoto,50,100.0
7ayz__1__1.A__1.D,0.25,1,10.526315789473683,0,,10.526315789473683,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
7b2u__1__1.A_1.B__1.C,0.5,1,26.666666666666668,0,,26.666666666666668,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
7b3g__1__1.A__1.I,0.5,1,20.0,0,,20.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
7b3h__1__1.A__1.H,1.0,1,19.402985074626866,0,,19.402985074626866,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7b3i__1__1.A__1.I,1.0,1,22.413793103448278,0,,22.413793103448278,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7b3p__1__1.A__1.G,1.0,1,19.230769230769234,0,,19.230769230769234,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7b3x__1__1.A__1.F,1.0,1,16.666666666666664,0,,16.666666666666664,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7b4x__1__1.A__1.M,1.0,1,15.09433962264151,0,,15.09433962264151,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7b6v__1__1.C_1.D__1.Y,0.25,1,100.0,1084,57.171008539640056,57.171008539640056,High density,Ligand chemistry,morgan_tanimoto,50,25.0
7b77__1__1.A_2.A__1.F,1.0,1,43.05555555555556,0,,43.05555555555556,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7b87__1__1.A__1.N,0.0,1,23.333333333333332,0,,23.333333333333332,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7b89__1__1.A__1.D,0.75,1,68.57142857142857,1,68.57142857142857,68.57142857142857,Low density,Ligand chemistry,morgan_tanimoto,50,75.0
7b8a__1__1.A__1.F,0.0,1,20.33898305084746,0,,20.33898305084746,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7bbn__1__1.B__1.E_1.F,1.0,1,100.0,286,92.96410636881366,92.96410636881366,High density,Ligand chemistry,morgan_tanimoto,50,100.0
7bc1__1__2.A_3.A__3.B_3.C,0.5,2,100.0,397,88.89373674921045,88.89373674921045,High density,Ligand chemistry,morgan_tanimoto,50,50.0
7bc9__1__1.A__1.J,0.0,1,41.30434782608695,0,,41.30434782608695,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7bcf__1__1.A__1.H,1.0,1,20.0,0,,20.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7bdd__1__1.A__1.G,0.0,1,24.0,0,,24.0,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7bi6__1__1.A__1.B_1.G,0.0,1,100.0,1,100.0,100.0,Low density,Ligand chemistry,morgan_tanimoto,50,0.0
7bia__1__1.A_1.B__1.D_1.E,0.5,2,100.0,581,87.86539167010264,87.86539167010264,High density,Ligand chemistry,morgan_tanimoto,50,50.0
7bis__1__1.A_2.A__2.F,0.5,1,20.238095238095237,0,,20.238095238095237,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
7bk9__1__1.A_2.A__2.F,0.0,1,16.666666666666664,0,,16.666666666666664,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7blw__1__1.A__1.F,0.5,1,16.94915254237288,0,,16.94915254237288,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
7bm3__1__1.A__1.M_1.P,0.0,1,17.1875,0,,17.1875,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7bm7__1__1.A__1.F,0.0,1,27.659574468085108,0,,27.659574468085108,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7bmd__1__1.A__1.G_1.R,0.0,1,20.833333333333336,0,,20.833333333333336,No neighbours,Ligand chemistry,morgan_tanimoto,50,0.0
7bn5__1__1.A__1.G,1.0,1,30.909090909090907,0,,30.909090909090907,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7bn6__1__1.A__1.C_1.D,0.875,2,100.0,342,99.34130197288093,99.34130197288093,High density,Ligand chemistry,morgan_tanimoto,50,87.5
7bn7__1__1.A__1.E_1.F,1.0,1,100.0,342,99.34130197288093,99.34130197288093,High density,Ligand chemistry,morgan_tanimoto,50,100.0
7bn8__1__1.A__1.G,0.75,1,27.083333333333332,0,,27.083333333333332,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
7bnc__1__1.A__1.K,0.5,1,28.57142857142857,0,,28.57142857142857,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
7bo0__1__1.A__1.C_1.D,0.75,2,100.0,344,99.21415793508818,99.21415793508818,High density,Ligand chemistry,morgan_tanimoto,50,75.0
7bo3__1__1.A__1.M_1.N,0.75,1,46.03174603174603,0,,46.03174603174603,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
7bo7__1__1.A__1.C,1.0,1,23.364485981308412,0,,23.364485981308412,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7cqs__1__1.A__1.B_1.C,1.0,1,35.61643835616438,0,,35.61643835616438,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7dcb__1__1.A_1.B__1.C_1.D,0.5,1,70.0,8,58.10591449694632,58.10591449694632,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
7dcw__1__1.A_1.B__1.D,0.0,1,59.61538461538461,4,55.27939042089986,55.27939042089986,Low density,Ligand chemistry,morgan_tanimoto,50,0.0
7dg4__1__1.A__1.B,0.75,1,53.06122448979592,1,53.06122448979592,53.06122448979592,Low density,Ligand chemistry,morgan_tanimoto,50,75.0
7dgc__1__1.A_1.B__1.C_1.D,0.25,1,76.0,2,76.0,76.0,Low density,Ligand chemistry,morgan_tanimoto,50,25.0
7dh3__1__1.A__1.B,0.75,1,46.93877551020408,0,,46.93877551020408,No neighbours,Ligand chemistry,morgan_tanimoto,50,75.0
7dh9__1__1.A__1.B,1.0,1,40.98360655737705,0,,40.98360655737705,No neighbours,Ligand chemistry,morgan_tanimoto,50,100.0
7dhn__1__1.A__1.B,0.25,1,37.5,0,,37.5,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
7dji__1__1.D_1.E__1.L,0.25,1,19.047619047619047,0,,19.047619047619047,No neighbours,Ligand chemistry,morgan_tanimoto,50,25.0
7dlc__1__1.A_1.B__1.C_1.D,0.5,1,64.81481481481481,4,57.84600389863547,57.84600389863547,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
7dm6__1__1.A_1.B__1.C_1.D,0.0,1,72.54901960784314,9,58.09067553743918,58.09067553743918,Low density,Ligand chemistry,morgan_tanimoto,50,0.0
7dmc__1__1.A__1.B_1.E_1.F,0.5,1,14.473684210526317,0,,14.473684210526317,No neighbours,Ligand chemistry,morgan_tanimoto,50,50.0
7dn8__1__1.B__1.I_1.J,1.0,1,100.0,689,93.64839069249388,93.64839069249388,High density,Ligand chemistry,morgan_tanimoto,50,100.0
7dow__1__1.A_1.B__1.C,0.5,1,66.0377358490566,3,63.63300036995931,63.63300036995931,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
7dox__1__1.A_1.B__1.E_1.F,0.25,1,62.5,2,62.5,62.5,Low density,Ligand chemistry,morgan_tanimoto,50,25.0
7doy__1__1.A_1.B__1.E,0.25,1,58.92857142857143,2,58.92857142857143,58.92857142857143,Low density,Ligand chemistry,morgan_tanimoto,50,25.0
7dpk__1__1.A_1.B__1.C_1.D,0.5,1,100.0,4,81.73076923076923,81.73076923076923,Low density,Ligand chemistry,morgan_tanimoto,50,50.0
